cell_type,segment,percent_immune
mDCs,Tumor,0.0
monocytes.C,Tumor,0.0
monocytes.NC.I,Tumor,0.0
neutrophils,Tumor,0.43037647736845963
Treg,Tumor,0.0
endothelial.cells,Tumor,0.09513348387566495
fibroblasts,Tumor,0.22925157802694673
macrophages,Stroma,0.12376461368780438
mast,Stroma,0.002544446241196498
B.naive,Stroma,0.006017513371220855
B.memory,Stroma,0.0
plasma,Stroma,0.0
T.CD4.naive,Stroma,0.0
T.CD4.memory,Stroma,0.0
T.CD8.naive,Stroma,0.0031894651920217065
T.CD8.memory,Stroma,0.013214895350812168
NK,Stroma,0.02558992133916906
pDCs,Stroma,0.022168718358249
mDCs,Stroma,0.0
monocytes.C,Stroma,0.0
monocytes.NC.I,Stroma,0.006204853852536136
neutrophils,Stroma,0.13504570093754847
Treg,Stroma,0.0031205213538695107
endothelial.cells,Stroma,0.056685181632115215
fibroblasts,Stroma,0.602454168683457
macrophages,Tumor,0.08598011009373756
mast,Tumor,0.00783640014582004
B.naive,Tumor,0.0
B.memory,Tumor,0.0
plasma,Tumor,0.011961251171062835
T.CD4.naive,Tumor,0.0
T.CD4.memory,Tumor,0.12270729247854718
T.CD8.naive,Tumor,0.012991346279377614
T.CD8.memory,Tumor,0.10797682684797774
NK,Tumor,0.0
pDCs,Tumor,0.030963572803370414
mDCs,Tumor,0.0
monocytes.C,Tumor,0.0
monocytes.NC.I,Tumor,0.006933525496010159
neutrophils,Tumor,0.2367120096449004
Treg,Tumor,0.0
endothelial.cells,Tumor,0.1960984014834892
fibroblasts,Tumor,0.17983926355570667
macrophages,Stroma,0.16820180358654824
mast,Stroma,0.003153924802391796
B.naive,Stroma,0.015765583824093904
B.memory,Stroma,0.0
plasma,Stroma,0.011355654987283652
T.CD4.naive,Stroma,0.0
T.CD4.memory,Stroma,0.06413022706963727
T.CD8.naive,Stroma,0.0
T.CD8.memory,Stroma,0.01607196670284677
NK,Stroma,0.023218260877234043
pDCs,Stroma,0.008971400777352367
mDCs,Stroma,0.0
monocytes.C,Stroma,0.0
monocytes.NC.I,Stroma,0.00833950152862697
neutrophils,Stroma,0.17558782021464098
Treg,Stroma,0.007976585562006597
endothelial.cells,Stroma,0.13643277565793813
fibroblasts,Stroma,0.3607944944093993
macrophages,Tumor,0.2092902653978538
mast,Tumor,0.0034465743167454233
B.naive,Tumor,0.012705793236895632
B.memory,Tumor,0.0
plasma,Tumor,0.009385952821357653
T.CD4.naive,Tumor,0.0
T.CD4.memory,Tumor,0.041583481439638297
T.CD8.naive,Tumor,0.006607124330289228
T.CD8.memory,Tumor,0.08993431499660419
NK,Tumor,0.037742889556502936
pDCs,Tumor,0.027071373839364376
mDCs,Tumor,0.009964824272781121
monocytes.C,Tumor,0.0
monocytes.NC.I,Tumor,0.0097535399774662
neutrophils,Tumor,0.18133837211939927
Treg,Tumor,0.0
endothelial.cells,Tumor,0.1312351695937898
fibroblasts,Tumor,0.22994032410131218
macrophages,Stroma,0.16114782375064624
mast,Stroma,0.0007303890236700857
B.naive,Stroma,0.03618246246127079
B.memory,Stroma,0.009668129271433689
plasma,Stroma,0.023473611968886466
T.CD4.naive,Stroma,0.0
T.CD4.memory,Stroma,0.09579958506460037
T.CD8.naive,Stroma,0.0
T.CD8.memory,Stroma,0.1314308214921569
NK,Stroma,0.017602725803355538
pDCs,Stroma,0.009590813870387939
mDCs,Stroma,0.03037093785447633
monocytes.C,Stroma,0.014602558697698224
monocytes.NC.I,Stroma,0.03758159881040443
neutrophils,Stroma,0.0
Treg,Stroma,0.039553575035102324
endothelial.cells,Stroma,0.10436132899145388
fibroblasts,Stroma,0.28790363790445683
macrophages,Tumor,0.19740128682597297
mast,Tumor,0.0044518170125753135
B.naive,Tumor,0.029705163346020337
B.memory,Tumor,0.0
plasma,Tumor,0.029422117968245457
T.CD4.naive,Tumor,0.0
T.CD4.memory,Tumor,0.08718086743300636
T.CD8.naive,Tumor,0.005948975354266746
T.CD8.memory,Tumor,0.12084403298013219
NK,Tumor,0.03774646738171625
pDCs,Tumor,0.01832946947501188
mDCs,Tumor,0.027512440292256066
monocytes.C,Tumor,0.0
monocytes.NC.I,Tumor,0.014503441922917118
neutrophils,Tumor,0.14270654326887072
Treg,Tumor,0.0
endothelial.cells,Tumor,0.12090353757058404
fibroblasts,Tumor,0.1633438391684246
macrophages,Stroma,0.18290046734893675
mast,Stroma,0.0014021417067678402
B.naive,Stroma,9.735051474202231e-06
B.memory,Stroma,0.0
plasma,Stroma,0.03159027789091784
T.CD4.naive,Stroma,0.0
T.CD4.memory,Stroma,0.08010353532471086
T.CD8.naive,Stroma,0.0
T.CD8.memory,Stroma,0.0901388093184308
NK,Stroma,0.03094584383582082
pDCs,Stroma,0.028782799889991578
mDCs,Stroma,0.022873355769646598
monocytes.C,Stroma,0.0304011075651677
monocytes.NC.I,Stroma,0.056116434473768885
neutrophils,Stroma,0.0
Treg,Stroma,0.06385737453432948
endothelial.cells,Stroma,0.10285511882692347
fibroblasts,Stroma,0.2780229984631132
macrophages,Tumor,0.1852424426519217
mast,Tumor,0.0012485443187279946
B.naive,Tumor,0.0
B.memory,Tumor,0.0
plasma,Tumor,0.013918484913973057
T.CD4.naive,Tumor,0.0
T.CD4.memory,Tumor,0.0
T.CD8.naive,Tumor,0.0
T.CD8.memory,Tumor,0.16974760284357093
NK,Tumor,0.002633658892606813
pDCs,Tumor,0.01992518062316842
mDCs,Tumor,0.0045431882740115505
monocytes.C,Tumor,0.0036948183948147294
monocytes.NC.I,Tumor,0.0
neutrophils,Tumor,0.3093449994066801
Treg,Tumor,0.0
endothelial.cells,Tumor,0.09988849559959088
fibroblasts,Tumor,0.1898125840809338
macrophages,Stroma,0.28641356481043534
mast,Stroma,8.504289693022684e-05
B.naive,Stroma,0.008862545521141057
B.memory,Stroma,0.0
plasma,Stroma,0.02357849917104386
T.CD4.naive,Stroma,0.0
T.CD4.memory,Stroma,0.07659172679898038
T.CD8.naive,Stroma,0.0
T.CD8.memory,Stroma,0.09199161055883319
NK,Stroma,0.010023434515865196
pDCs,Stroma,0.013588581684108045
mDCs,Stroma,0.010135108389502831
monocytes.C,Stroma,0.04513100691490465
monocytes.NC.I,Stroma,0.050133363266714706
neutrophils,Stroma,0.0
Treg,Stroma,0.027538412372681335
endothelial.cells,Stroma,0.0857772380168366
fibroblasts,Stroma,0.2701498650820226
macrophages,Tumor,0.19525187512374706
mast,Tumor,0.002521977161524642
B.naive,Tumor,0.02554081931214162
B.memory,Tumor,0.0
plasma,Tumor,0.01332719746405034
T.CD4.naive,Tumor,0.0
T.CD4.memory,Tumor,0.0
T.CD8.naive,Tumor,0.0
T.CD8.memory,Tumor,0.0941470426116915
NK,Tumor,0.031059932498792516
pDCs,Tumor,0.013841745632059838
mDCs,Tumor,0.005619304689665303
monocytes.C,Tumor,0.0
monocytes.NC.I,Tumor,0.0
neutrophils,Tumor,0.24994201126441196
Treg,Tumor,0.0
endothelial.cells,Tumor,0.09517300532105993
fibroblasts,Tumor,0.2735750889208552
macrophages,Stroma,0.2443305542534239
mast,Stroma,0.0
B.naive,Stroma,0.008269296994164873
B.memory,Stroma,0.0
plasma,Stroma,0.005312163457385442
T.CD4.naive,Stroma,0.0
T.CD4.memory,Stroma,0.07829171575612386
T.CD8.naive,Stroma,0.0
T.CD8.memory,Stroma,0.10813463614158889
NK,Stroma,0.008419427616124256
pDCs,Stroma,0.007797851575597063
mDCs,Stroma,0.0005336907153184093
monocytes.C,Stroma,0.06091195162555328
monocytes.NC.I,Stroma,0.02762469702890828
neutrophils,Stroma,0.0021957862253516175
Treg,Stroma,0.0222547564911758
endothelial.cells,Stroma,0.07816024873157573
fibroblasts,Stroma,0.34776322338770854
macrophages,Tumor,0.12818134897397912
mast,Tumor,0.0025111787055878913
B.naive,Tumor,0.0
B.memory,Tumor,0.0
plasma,Tumor,0.007954307029732556
T.CD4.naive,Tumor,0.0
T.CD4.memory,Tumor,0.058206142114659076
T.CD8.naive,Tumor,0.052612362561749705
T.CD8.memory,Tumor,0.022997568859762983
NK,Tumor,0.02276753512404987
pDCs,Tumor,0.018118660738188512
mDCs,Tumor,0.0
monocytes.C,Tumor,0.0
monocytes.NC.I,Tumor,0.0
neutrophils,Tumor,0.3026304451181295
Treg,Tumor,0.0
endothelial.cells,Tumor,0.09780155405848727
fibroblasts,Tumor,0.28621889671567363
macrophages,Stroma,0.2336805366497656
mast,Stroma,0.0
B.naive,Stroma,0.011388274456933307
B.memory,Stroma,0.0021329448334635624
plasma,Stroma,0.02061786498676556
T.CD4.naive,Stroma,0.0
T.CD4.memory,Stroma,0.002849566523592317
T.CD8.naive,Stroma,0.0
T.CD8.memory,Stroma,0.05506093047277933
NK,Stroma,0.00044762697653444365
pDCs,Stroma,0.018610016940628714
mDCs,Stroma,0.0
monocytes.C,Stroma,0.019749315282460392
monocytes.NC.I,Stroma,0.05897061945762227
neutrophils,Stroma,0.022065381346162257
Treg,Stroma,0.017875625194422973
endothelial.cells,Stroma,0.13571129984981645
fibroblasts,Stroma,0.40083999702905276
macrophages,Tumor,0.15853552048528005
mast,Tumor,0.0026298073044417085
B.naive,Tumor,0.0
B.memory,Tumor,0.0
plasma,Tumor,0.0027932790358413022
T.CD4.naive,Tumor,0.0
T.CD4.memory,Tumor,0.0
T.CD8.naive,Tumor,0.011922126821069174
T.CD8.memory,Tumor,0.0715284488324662
NK,Tumor,0.03392145189050528
pDCs,Tumor,0.016080375441496642
mDCs,Tumor,0.0
monocytes.C,Tumor,0.0
monocytes.NC.I,Tumor,0.006473512564480132
neutrophils,Tumor,0.2848563376336177
Treg,Tumor,0.005605079309432974
endothelial.cells,Tumor,0.10185205119627845
fibroblasts,Tumor,0.30380200948509045
macrophages,Stroma,0.22183382856121503
mast,Stroma,0.0
B.naive,Stroma,0.011616028448126718
B.memory,Stroma,0.0
plasma,Stroma,0.017733860538616503
T.CD4.naive,Stroma,0.0
T.CD4.memory,Stroma,0.0
T.CD8.naive,Stroma,0.0
T.CD8.memory,Stroma,0.04598168223719649
NK,Stroma,0.010921964108403858
pDCs,Stroma,0.014987559896537137
mDCs,Stroma,0.0
monocytes.C,Stroma,0.0069560585064836295
monocytes.NC.I,Stroma,0.04438130563291584
neutrophils,Stroma,0.016598294714712147
Treg,Stroma,0.042073342904677485
endothelial.cells,Stroma,0.15358169367742266
fibroblasts,Stroma,0.4133343807736925
macrophages,Tumor,0.19000244017462983
mast,Tumor,0.005851488748339975
B.naive,Tumor,0.025897235932511187
B.memory,Tumor,0.0
plasma,Tumor,0.04057087991372511
T.CD4.naive,Tumor,0.0
T.CD4.memory,Tumor,0.0
T.CD8.naive,Tumor,0.06966561260751886
T.CD8.memory,Tumor,0.06519421508409512
NK,Tumor,0.06944287802555194
pDCs,Tumor,0.013271124820582387
mDCs,Tumor,0.0027078560358392498
monocytes.C,Tumor,0.0
monocytes.NC.I,Tumor,0.005033449010557126
neutrophils,Tumor,0.16791773209940222
Treg,Tumor,0.024063605243917215
endothelial.cells,Tumor,0.11119452336239677
fibroblasts,Tumor,0.20918695894093303
macrophages,Tumor,0.1479534893477269
mast,Tumor,0.009390049612991296
B.naive,Tumor,0.007567119984531891
B.memory,Tumor,0.0
plasma,Tumor,0.02865790554024519
T.CD4.naive,Tumor,0.0
T.CD4.memory,Tumor,0.01795668017385241
T.CD8.naive,Tumor,0.0712704046127553
T.CD8.memory,Tumor,0.08181484983733171
NK,Tumor,0.05510300726375905
pDCs,Tumor,0.019305697099320764
mDCs,Tumor,0.0
monocytes.C,Tumor,0.0
monocytes.NC.I,Tumor,0.0
neutrophils,Tumor,0.2213496053135757
Treg,Tumor,0.0
endothelial.cells,Tumor,0.11445158687119501
fibroblasts,Tumor,0.2251796043427148
macrophages,Tumor,0.1866697124996998
mast,Tumor,0.0027146076684996675
B.naive,Tumor,0.0067657468280709785
B.memory,Tumor,3.906546180648981e-06
plasma,Tumor,0.025617787983632494
T.CD4.naive,Tumor,0.0
T.CD4.memory,Tumor,0.0
T.CD8.naive,Tumor,0.0
T.CD8.memory,Tumor,0.036153318973248146
NK,Tumor,0.038467781436759184
pDCs,Tumor,0.011268571158305376
mDCs,Tumor,0.012712401160400465
monocytes.C,Tumor,0.0
monocytes.NC.I,Tumor,0.00014639904448643674
neutrophils,Tumor,0.24371342157565462
Treg,Tumor,0.0
endothelial.cells,Tumor,0.0949082465689225
fibroblasts,Tumor,0.3408580985561398
macrophages,Tumor,0.18583674065612615
mast,Tumor,0.0043844169484207884
B.naive,Tumor,0.00507101796386234
B.memory,Tumor,0.0
plasma,Tumor,0.003647263774995366
T.CD4.naive,Tumor,0.0
T.CD4.memory,Tumor,0.04467776004084586
T.CD8.naive,Tumor,0.016441704027573986
T.CD8.memory,Tumor,0.09578535565251056
NK,Tumor,0.04434645651559441
pDCs,Tumor,0.011591707524208432
mDCs,Tumor,0.020915513855535136
monocytes.C,Tumor,0.016290395240815398
monocytes.NC.I,Tumor,0.0
neutrophils,Tumor,0.1960067449305745
Treg,Tumor,0.0
endothelial.cells,Tumor,0.1408935240807662
fibroblasts,Tumor,0.21411139878817084
macrophages,Stroma,0.1795137133392742
mast,Stroma,0.0003808758488606838
B.naive,Stroma,0.016968927650523963
B.memory,Stroma,0.0
plasma,Stroma,0.01095851823105417
T.CD4.naive,Stroma,0.0
T.CD4.memory,Stroma,0.020128366762251035
T.CD8.naive,Stroma,0.0
T.CD8.memory,Stroma,0.12211749977271763
NK,Stroma,0.022708326017439752
pDCs,Stroma,0.0089976182271683
mDCs,Stroma,0.020095159273785104
monocytes.C,Stroma,0.0441291048423908
monocytes.NC.I,Stroma,0.029375780008868695
neutrophils,Stroma,0.011866915656093838
Treg,Stroma,0.018995191524855973
endothelial.cells,Stroma,0.12911526812947438
fibroblasts,Stroma,0.3646487347152414
macrophages,Tumor,0.21537680234133824
mast,Tumor,0.007229837008151135
B.naive,Tumor,0.0
B.memory,Tumor,0.0
plasma,Tumor,0.040848333107356194
T.CD4.naive,Tumor,0.0
T.CD4.memory,Tumor,0.015726068543587074
T.CD8.naive,Tumor,0.0
T.CD8.memory,Tumor,0.32650981207073354
NK,Tumor,0.003863410340707195
pDCs,Tumor,0.00851381659934981
mDCs,Tumor,0.0
monocytes.C,Tumor,0.0
monocytes.NC.I,Tumor,0.027545031123638833
neutrophils,Tumor,0.189206372570813
Treg,Tumor,0.0
endothelial.cells,Tumor,0.0921898736927563
fibroblasts,Tumor,0.07299064260156868
macrophages,Stroma,0.11205614508129191
mast,Stroma,0.02626033884794333
B.naive,Stroma,0.0
B.memory,Stroma,0.0
plasma,Stroma,0.0
T.CD4.naive,Stroma,0.0
T.CD4.memory,Stroma,0.08470319816468892
T.CD8.naive,Stroma,0.0
T.CD8.memory,Stroma,0.1529239776687111
NK,Stroma,0.0
pDCs,Stroma,0.020400540800589045
mDCs,Stroma,0.016928000370303852
monocytes.C,Stroma,0.0
monocytes.NC.I,Stroma,0.0420128857932999
neutrophils,Stroma,0.0024362079562742947
Treg,Stroma,0.04634581311617574
endothelial.cells,Stroma,0.21115767763092225
fibroblasts,Stroma,0.2847752145697996
macrophages,Tumor,0.1505471681856095
mast,Tumor,0.007687313587218509
B.naive,Tumor,0.03496340264374128
B.memory,Tumor,0.0
plasma,Tumor,0.044320182499370066
T.CD4.naive,Tumor,0.0
T.CD4.memory,Tumor,0.19848074547201702
T.CD8.naive,Tumor,0.053044093338787734
T.CD8.memory,Tumor,0.034788330967932886
NK,Tumor,0.06227006318914145
pDCs,Tumor,0.01554390339361131
mDCs,Tumor,0.0
monocytes.C,Tumor,0.0
monocytes.NC.I,Tumor,0.013620367680103964
neutrophils,Tumor,0.13104497024098144
Treg,Tumor,0.1129245256718505
endothelial.cells,Tumor,0.02031200236274882
fibroblasts,Tumor,0.12045293076688542
macrophages,Stroma,0.18932569467741855
mast,Stroma,0.0059564069575106906
B.naive,Stroma,0.026996447705411146
B.memory,Stroma,0.0
plasma,Stroma,0.02895283301307272
T.CD4.naive,Stroma,0.0
T.CD4.memory,Stroma,0.09785644093565417
T.CD8.naive,Stroma,0.0
T.CD8.memory,Stroma,0.1362351851558638
NK,Stroma,0.04147984775610203
pDCs,Stroma,0.01988139353328294
mDCs,Stroma,0.007686215778949186
monocytes.C,Stroma,0.0
monocytes.NC.I,Stroma,0.01802650065300685
neutrophils,Stroma,0.03940674127338398
Treg,Stroma,0.11712051919321406
endothelial.cells,Stroma,0.0704351614581694
fibroblasts,Stroma,0.20064061190896054
macrophages,Tumor,0.14228389026392815
mast,Tumor,0.005057093537234716
B.naive,Tumor,0.1294987029374364
B.memory,Tumor,0.0
plasma,Tumor,0.014557743288270144
T.CD4.naive,Tumor,0.0
T.CD4.memory,Tumor,0.1848156828357247
T.CD8.naive,Tumor,0.0
T.CD8.memory,Tumor,0.11091782225730386
NK,Tumor,0.059363584203124355
pDCs,Tumor,0.013004441167458037
mDCs,Tumor,0.0
monocytes.C,Tumor,0.0
monocytes.NC.I,Tumor,0.019300357293405877
neutrophils,Tumor,0.07730149630584571
Treg,Tumor,0.0
endothelial.cells,Tumor,0.06068525270961644
fibroblasts,Tumor,0.18321393320065169
macrophages,Stroma,0.11513417983319325
mast,Stroma,0.010369842889736412
B.naive,Stroma,0.007259029980596964
B.memory,Stroma,0.028667379640926447
plasma,Stroma,0.02246607129437722
T.CD4.naive,Stroma,0.0
T.CD4.memory,Stroma,0.014467835486998861
T.CD8.naive,Stroma,0.08329089962799094
T.CD8.memory,Stroma,0.11492854853069834
NK,Stroma,0.012847526211017965
pDCs,Stroma,0.019741792947490157
mDCs,Stroma,0.0022181771623805842
monocytes.C,Stroma,0.0
monocytes.NC.I,Stroma,0.062010020440058725
neutrophils,Stroma,0.020167823931126524
Treg,Stroma,0.027659596676475006
endothelial.cells,Stroma,0.06770774469900627
fibroblasts,Stroma,0.39106353064792637
macrophages,Tumor,0.12882025334048453
mast,Tumor,0.013590971695099251
B.naive,Tumor,0.09165527115638546
B.memory,Tumor,0.0
plasma,Tumor,0.06275630319217365
T.CD4.naive,Tumor,0.0
T.CD4.memory,Tumor,0.11043083439751032
T.CD8.naive,Tumor,0.0
T.CD8.memory,Tumor,0.1342919508733313
NK,Tumor,0.08815616154011735
pDCs,Tumor,0.0
mDCs,Tumor,0.0
monocytes.C,Tumor,0.0
monocytes.NC.I,Tumor,0.0
neutrophils,Tumor,0.17807867192465657
Treg,Tumor,0.03946715985330886
endothelial.cells,Tumor,0.11332360929920673
fibroblasts,Tumor,0.03942881272772591
macrophages,Tumor,0.06369537210034487
mast,Tumor,0.01258386673890928
B.naive,Tumor,0.03699358847187617
B.memory,Tumor,0.0
plasma,Tumor,0.033651585646455436
T.CD4.naive,Tumor,0.27258563574424177
T.CD4.memory,Tumor,0.0
T.CD8.naive,Tumor,0.0
T.CD8.memory,Tumor,0.0
NK,Tumor,0.039006534491566824
pDCs,Tumor,0.010408939135718574
mDCs,Tumor,0.0
monocytes.C,Tumor,0.0
monocytes.NC.I,Tumor,0.03332528605609532
neutrophils,Tumor,0.15255677236406198
Treg,Tumor,0.09584952693954737
endothelial.cells,Tumor,0.10508484975058094
fibroblasts,Tumor,0.14425804256060143
macrophages,Tumor,0.07468524983444824
mast,Tumor,0.005544212953268235
B.naive,Tumor,0.03195981747633511
B.memory,Tumor,0.0
plasma,Tumor,0.010317199664405134
T.CD4.naive,Tumor,0.0
T.CD4.memory,Tumor,0.0732273167311387
T.CD8.naive,Tumor,0.2477136083544761
T.CD8.memory,Tumor,0.08735293755118953
NK,Tumor,0.08292547442970427
pDCs,Tumor,0.0
mDCs,Tumor,0.0
monocytes.C,Tumor,0.0
monocytes.NC.I,Tumor,0.044051944122018
neutrophils,Tumor,0.1019801765119891
Treg,Tumor,0.13766490600011175
endothelial.cells,Tumor,0.060951133406916116
fibroblasts,Tumor,0.04162602296399987
macrophages,Stroma,0.1692677787832975
mast,Stroma,0.007806638097101154
B.naive,Stroma,0.0
B.memory,Stroma,0.0
plasma,Stroma,0.02178344656856474
T.CD4.naive,Stroma,0.0
T.CD4.memory,Stroma,0.0
T.CD8.naive,Stroma,0.24009445578916574
T.CD8.memory,Stroma,0.046266524702618876
NK,Stroma,0.03050244744614955
pDCs,Stroma,0.03348496704127354
mDCs,Stroma,0.0032620697966041596
monocytes.C,Stroma,0.0
monocytes.NC.I,Stroma,0.03766449146801896
neutrophils,Stroma,0.020242697794532676
Treg,Stroma,0.0
endothelial.cells,Stroma,0.24003916878791842
fibroblasts,Stroma,0.14958531372475467
macrophages,Tumor,0.26476932393211616
mast,Tumor,0.003778634296501814
B.naive,Tumor,0.0
B.memory,Tumor,0.0
plasma,Tumor,0.06604962934471086
T.CD4.naive,Tumor,0.0
T.CD4.memory,Tumor,0.0
T.CD8.naive,Tumor,0.0
T.CD8.memory,Tumor,0.09895178239256903
NK,Tumor,0.10440409971342533
pDCs,Tumor,0.002454378036016219
mDCs,Tumor,0.0
monocytes.C,Tumor,0.0
monocytes.NC.I,Tumor,0.033799420420505426
neutrophils,Tumor,0.14422847721085919
Treg,Tumor,0.10629907281851977
endothelial.cells,Tumor,0.13948974643681342
fibroblasts,Tumor,0.035775435397962775
macrophages,Stroma,0.42341886363291714
mast,Stroma,0.003489372777638021
B.naive,Stroma,0.027625977515621666
B.memory,Stroma,0.0
plasma,Stroma,0.0
T.CD4.naive,Stroma,0.0
T.CD4.memory,Stroma,0.13788866076340026
T.CD8.naive,Stroma,0.0
T.CD8.memory,Stroma,0.13678280192868872
NK,Stroma,0.02969762338456229
pDCs,Stroma,0.005956086997682208
mDCs,Stroma,0.0051639813872638605
monocytes.C,Stroma,0.0
monocytes.NC.I,Stroma,0.025455723313367266
neutrophils,Stroma,0.008004081285085765
Treg,Stroma,0.05167584467071956
endothelial.cells,Stroma,0.04404864275382881
fibroblasts,Stroma,0.10079233958922434
macrophages,Tumor,0.09536006361539333
mast,Tumor,0.00543563902379109
B.naive,Tumor,0.09613955372962779
B.memory,Tumor,0.0
plasma,Tumor,0.030952824584477675
T.CD4.naive,Tumor,0.0
T.CD4.memory,Tumor,0.27165525574078514
T.CD8.naive,Tumor,0.0
T.CD8.memory,Tumor,0.0
NK,Tumor,0.0903249732291486
pDCs,Tumor,0.0
mDCs,Tumor,0.0
monocytes.C,Tumor,0.0
monocytes.NC.I,Tumor,0.021980891558033514
neutrophils,Tumor,0.19115330669349256
Treg,Tumor,0.0
endothelial.cells,Tumor,0.086924559171707
fibroblasts,Tumor,0.11007293265354325
macrophages,Stroma,0.15275638030066352
mast,Stroma,0.01271121112002774
B.naive,Stroma,0.01886797342589758
B.memory,Stroma,0.0
plasma,Stroma,0.0
T.CD4.naive,Stroma,0.0
T.CD4.memory,Stroma,0.1746946764689253
T.CD8.naive,Stroma,0.0
T.CD8.memory,Stroma,0.13479593255989977
NK,Stroma,0.017614639717644487
pDCs,Stroma,0.011093965703403904
mDCs,Stroma,0.011871487858334877
monocytes.C,Stroma,0.0
monocytes.NC.I,Stroma,0.061661711807866636
neutrophils,Stroma,0.03385937927827899
Treg,Stroma,0.1103980550900421
endothelial.cells,Stroma,0.07120412517573728
fibroblasts,Stroma,0.18847046149327773
macrophages,Tumor,0.2051748165891322
mast,Tumor,0.0070812656530010055
B.naive,Tumor,0.08563994393567764
B.memory,Tumor,0.0
plasma,Tumor,0.018595588849174095
T.CD4.naive,Tumor,0.0
T.CD4.memory,Tumor,0.21835763775631492
T.CD8.naive,Tumor,0.08030357327651738
T.CD8.memory,Tumor,0.0
NK,Tumor,0.10806663325634178
pDCs,Tumor,0.0
mDCs,Tumor,0.05423902249730805
monocytes.C,Tumor,0.0
monocytes.NC.I,Tumor,0.0
neutrophils,Tumor,0.1004860854277134
Treg,Tumor,0.0
endothelial.cells,Tumor,0.06981391448692645
fibroblasts,Tumor,0.05224151827189311
macrophages,Tumor,0.13596255905226934
mast,Tumor,0.007735290504107098
B.naive,Tumor,0.1317479735696077
B.memory,Tumor,0.0
plasma,Tumor,0.036252945404063916
T.CD4.naive,Tumor,0.0
T.CD4.memory,Tumor,0.18485936991503785
T.CD8.naive,Tumor,0.07556894434754603
T.CD8.memory,Tumor,0.06176479193901934
NK,Tumor,0.11237956863624013
pDCs,Tumor,0.0
mDCs,Tumor,0.0
monocytes.C,Tumor,0.0
monocytes.NC.I,Tumor,0.0009792555352342194
neutrophils,Tumor,0.12225141225699045
Treg,Tumor,0.030351528710441396
endothelial.cells,Tumor,0.04896450394742195
fibroblasts,Tumor,0.05118185618202049
macrophages,Tumor,0.14927909561552458
mast,Tumor,0.006833929139133387
B.naive,Tumor,0.0
B.memory,Tumor,0.0
plasma,Tumor,0.01747398085276555
T.CD4.naive,Tumor,0.0
T.CD4.memory,Tumor,0.030668349429164556
T.CD8.naive,Tumor,0.0
T.CD8.memory,Tumor,0.10293884825141912
NK,Tumor,0.1326241626327573
pDCs,Tumor,0.044043856140097655
mDCs,Tumor,0.0
monocytes.C,Tumor,0.0
monocytes.NC.I,Tumor,0.0
neutrophils,Tumor,0.12362761814392388
Treg,Tumor,0.18387296491843597
endothelial.cells,Tumor,0.15750105834984046
fibroblasts,Tumor,0.05113613652693744
macrophages,Stroma,0.2757848452265697
mast,Stroma,0.004154993049894882
B.naive,Stroma,0.0
B.memory,Stroma,0.0
plasma,Stroma,0.014486428785759781
T.CD4.naive,Stroma,0.12058312895329788
T.CD4.memory,Stroma,0.03889145668883066
T.CD8.naive,Stroma,0.0
T.CD8.memory,Stroma,0.03989946048674626
NK,Stroma,0.057557573520411874
pDCs,Stroma,0.006278633227929229
mDCs,Stroma,0.010509131464006387
monocytes.C,Stroma,0.0
monocytes.NC.I,Stroma,0.043426126194286506
neutrophils,Stroma,0.02247748922967187
Treg,Stroma,0.1525301422592947
endothelial.cells,Stroma,0.10291697308956808
fibroblasts,Stroma,0.11050361782373218
macrophages,Tumor,0.1874536806364298
mast,Tumor,0.01607673782047196
B.naive,Tumor,0.08354372460713588
B.memory,Tumor,0.0
plasma,Tumor,0.0
T.CD4.naive,Tumor,0.0
T.CD4.memory,Tumor,0.12030585994431305
T.CD8.naive,Tumor,0.0
T.CD8.memory,Tumor,0.013036594629596348
NK,Tumor,0.04572749636061115
pDCs,Tumor,0.023417250913911315
mDCs,Tumor,0.0007110938508493657
monocytes.C,Tumor,0.0
monocytes.NC.I,Tumor,0.017967865222448975
neutrophils,Tumor,0.2179949868363589
Treg,Tumor,0.08301987753726384
endothelial.cells,Tumor,0.05193238920211487
fibroblasts,Tumor,0.13881244243849475
macrophages,Stroma,0.22951909495626355
mast,Stroma,0.02178118967542254
B.naive,Stroma,0.020375162812215384
B.memory,Stroma,0.0
plasma,Stroma,0.0
T.CD4.naive,Stroma,0.0
T.CD4.memory,Stroma,0.1531056532238073
T.CD8.naive,Stroma,0.0
T.CD8.memory,Stroma,0.09134071852466573
NK,Stroma,0.010739292795865048
pDCs,Stroma,0.025317939511309336
mDCs,Stroma,0.0011469618234870582
monocytes.C,Stroma,0.0
monocytes.NC.I,Stroma,0.07329207403223832
neutrophils,Stroma,0.022899362170940057
Treg,Stroma,0.022991720039287546
endothelial.cells,Stroma,0.07066647223032507
fibroblasts,Stroma,0.2568243582041732
macrophages,Tumor,0.10694320673566363
mast,Tumor,0.011736043715277034
B.naive,Tumor,0.15082360143518708
B.memory,Tumor,0.0
plasma,Tumor,0.027674968990874856
T.CD4.naive,Tumor,0.0
T.CD4.memory,Tumor,0.0884007466301457
T.CD8.naive,Tumor,0.007291339579620987
T.CD8.memory,Tumor,0.10523443551227839
NK,Tumor,0.11134398646107788
pDCs,Tumor,0.0007476564779123333
mDCs,Tumor,0.018830470334549647
monocytes.C,Tumor,0.0
monocytes.NC.I,Tumor,0.008723106367396878
